#/log,DATA CREATED,データ作成日,180320,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,(西村尚之,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Sannoko (SN-EC1）.,,,,,,,,,,,
#,SITE NAME,サイト名,三之公（奈良県川上村三之公温帯針葉樹林）,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,
#,PLOT CODE,調査区コード,SN-EC1,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）,,,,,,,,,,,,
#,20101116,tag=YE623重複。同一幹の可能性あり。-> -1 -2をつけた,,,,,,,,,,,,
#,20150216,tag=YE623重複の一方を削除,,,,,,,,,,,,
#,,番号形式変更（BをB_に変更）,,,,,,,,,,,,
#,,区画境界数値変更（10を9.99に変更）,,,,,,,,,,,,
#,,note07_14は、2003年からの備考を2014年に追記したもの,,,,,,,,,,,,
#,,note14_1は2014年のタグ変更に関する記録,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh14","note07","note07_14","note14","note14_1","s_date07","s_date14","dl07","dl14","rec07","rec14","error07","error14"
60,0,"WA998","WA998",3.7,4.3,"エゴノキ",18.5,18.5,"測定不能","08:測定不能のためG03を入力","崖下で確認できず，G03を入力",NA,"20080227",20141123,0,0,0,0,0,0
60,0,"YB461","YE60",0.7,4.5,"ツクバネガシ",21.2,24.9,NA,NA,NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,0,"WA996","WA996",3.6,6.1,"ウラジロガシ",20,24.3,"H=90","08:H=90",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,0,"YB451","YE56",0.6,6.3,"サカキ",32.8,35.4,NA,NA,NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,0,"YB454","WA995",1.9,6.4,"ネジキ",20.5,20.1,"H=50","08:H=50","G08測定ミス","番号張替","20080227",20141123,0,0,0,0,0,0
60,0,"WA992","WA992",8.7,6.8,"アセビ",45.7,45.6,"測定位置変更H=90,　03GBH間違い, 半根返り","08:測定位置変更H=90,　03GBH間違い, 半根返り",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,0,"YB9","YE50",6.7,6.9,"アラカシ",38.1,NA,NA,"03:YE51と同株","根返り","番号張替","20080227",20141123,0,1,0,0,0,0
60,0,"YB10","YE50",6.7,6.9,"アラカシ",42.4,NA,NA,"03:YE50と同株","根返り","番号張替","20080227",20141123,0,1,0,0,0,0
60,0,"YE55","YE55",2,7.1,"タムシバ",52.2,59.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,0,"YE54","YE54",2.6,8,"ツガ",188,NA,"H=100","03:H=110, 08:H=100","幹折れ",NA,"20080227",20141123,0,1,0,0,0,0
60,0,"WA994","WA994",5,8,"ウラジロガシ",19.1,19.8,"H=70","08:H=70","2012発見できず",NA,"20080227",20141123,0,0,0,0,0,0
60,0,"YB455","YE52",9.4,8.4,"サカキ",24.9,25.6,"半根返り","03:H=70 YE53と同株, 08:半根返り",NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,0,"YB456","YE52",9.4,8.4,"サカキ",51.6,47.3,"測定不能，測定位置変更H=40,半根返り ","03:H=40 YE52と同株, 08:測定不能，測定位置変更H=40,半根返り ","測定不可能のためG08と同じにする","番号張替","20080227",20141123,0,0,0,0,0,0
60,10,"YB449","YE627",4.5,0.5,"アセビ",39,38.9,"X:14.5, Y:0.5修正","08:X:14.5, Y:0.5修正、位置確認必要OK","座標確認済","番号張替","20080227",20141123,0,0,0,0,0,0
60,10,"YB450","YE620",5.5,0.8,"サカキ",21,21.4,"X:15.5, Y:0.8修正","08:X:15.5, Y:0.8修正、位置確認必要OK","座標確認済","番号張替","20080227",20141123,0,0,0,0,0,0
60,0,"WA993","WA993",6.3,9.4,"サカキ",31.3,32.6,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE626","YE626",4.5,1.5,"サカキ",40.3,41.5,"X:14.5, Y:1.5修正","08:X:14.5, Y:1.5修正、位置確認必要OK","座標確認済",NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE67","YE67",0,0.4,"サカキ",31.1,31.7,"H=110","08:H=110",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE621","YE621",8.6,1,"サカキ",22.5,22.7,NA,"03:YE622と同株",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE622","YE621",8.6,1,"サカキ",25.8,26.1,NA,"03:YE621と同株",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YB446","YE625",7.1,6.6,"アセビ",71.8,73.2,NA,NA,NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,10,"YE629","YE629",3.6,6.7,"サカキ",28.6,NA,NA,NA,"枯死",NA,"20080227",20141123,0,1,0,0,0,0
60,10,"YE628","YE628",4.3,6.9,"サカキ",41.4,41.8,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YB447","YE630",2.4,8,"ウラジロガシ",31,34.5,NA,NA,NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,10,"YE624","YE624",9.4,8.5,"アセビ",28.6,28.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE869","YE869",5.7,8.6,"アセビ",21.3,21.5,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE631","YE631",4.2,8.8,"サカキ",43,43.4,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YE637","YE637",5.3,8.9,"サカキ",16.5,16.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,10,"YB3","YE632",3.9,9.1,"ウラジロガシ",20.1,NA,NA,"08:G03測定ミス","枯死","番号張替","20080227",20141123,0,1,0,0,0,0
60,10,"YE639","YE639",1,9.8,"ツクバネガシ",86.4,93.3,NA,NA,"2012年未調査",NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE633","YE633",4.2,0,"ツガ",245.9,246.4,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE636","YE636",6.4,0.3,"ツクバネガシ",20,21.5,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE634","YE634",4,0.5,"ツクバネガシ",86,95.2,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"B_89","YE638",1.2,1.2,"アセビ",31.5,31.6,"落枝巻き込まれ","08:落枝巻込まれ","生存","番号張替","20080227",20141123,0,0,0,0,0,0
60,20,"YE635","YE635",6.5,2.1,"コシアブラ",40.3,41.8,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE641","YE641",4.3,3.6,"アセビ",17.6,NA,NA,"03:YE641-643同株","幹折れ死亡",NA,"20080227",20141123,0,1,0,0,0,0
60,20,"YE643","YE641",4.3,3.6,"アセビ",38,33.1,NA,"03:YE641-643同株 幹折枝生","腐りのためちじむ",NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE651","YE651",8.2,4.4,"サカキ",57.4,58.6,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE650","YE650",8.2,4.6,"サカキ",16.8,17.9,"H=120","08:H=120",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE644","YE644",3,5.5,"ツクバネガシ",27.3,27.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE645","YE645",3.2,7,"ツガ",155.8,156.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YE649","YE649",6,8,"ツクバネガシ",164.8,173.7,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,20,"YB444","YE646",3.3,8.3,"サカキ",38.6,41.1,"H=160","03:YE647と同株, 08:H=160",NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,20,"YB445","YE646",3.3,8.3,"サカキ",17.8,19.2,NA,"03:YE646と同株",NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,20,"YE648","YE648",1.6,8.8,"ウラジロガシ",18.8,19,"H=110","08:H=110",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE652","YE652",8.1,0.3,"サカキ",27.6,30.2,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE655","YE655",6.2,1.9,"アセビ",47,37,"H=90","03:H=100二股下, 08:H=90","G14正しい，G08測定ミスか?　測定位置注意",NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YB443","YE657",4,3,"サカキ",29.8,31.2,NA,NA,NA,"番号張替","20080227",20141123,0,0,0,0,0,0
60,30,"YE432","YE432",9.6,3.7,"サカキ",43.3,44.5,"H=120","08:H=120",NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE658","YE658",5,3.8,"トガサワラ",193.8,199,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE653","YE653",7.5,4,"サカキ",22.7,24.5,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE660","YE660",6.1,7.7,"コシアブラ",23.5,NA,NA,NA,"根返りの巻き添え死亡",NA,"20080227",20141123,0,1,0,0,0,0
60,30,"YE662","YE662",3.6,8.4,"サカキ",20.7,21,NA,NA,NA,NA,"20080227",20141123,0,0,0,0,0,0
60,30,"YE659","YE659",5.9,8.7,"ツガ",41.1,NA,NA,NA,"根返り死亡",NA,"20080227",20141123,0,1,0,0,0,0
60,30,"YE661","YE661",9.5,9.6,"ウラジロガシ",138.3,NA,NA,NA,"根返り",NA,"20080227",20141123,0,1,0,0,0,0
70,40,"YE442","YE442",0.8,0.4,"イヌガシ",21.5,NA,"X:20.8","08:X:20.8座標修正済","倒木といっしょに根返り",NA,"20080226",20141026,0,1,0,0,0,0
60,40,"YE667","YE667",0.2,0.6,"サカキ",37.6,NA,NA,NA,"根返りの巻き添え死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,40,"YE681","YE681",5.5,5,"サカキ",16.8,17.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE680","YE680",3.9,5.8,"サカキ",18.7,20.7,"測定位置変更H=50","08:測定位置変更H=50","測定位置注意",NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE679","YE679",5.1,7,"サカキ",19.2,22.3,"測定位置変更H=70","08:測定位置変更H=70","測定位置注意",NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE674","YE674",1.8,7.3,"アセビ",34.3,NA,NA,"03:半分根返り","根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,40,"YE678","YE678",7.5,8.4,"サカキ",34.2,NA,"H=110","08:H=110","立枯",NA,"20080226",20141123,0,1,0,0,0,0
60,40,"YE791","YE791",1.4,8.7,"ツガ",229.3,230.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE677","YE677",7.9,9,"ウラジロガシ",176.5,NA,NA,NA,"根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,40,"YE672","YE672",1.1,9.5,"ツガ",84.3,NA,"H=110","08:H=110","枯死",NA,"20080226",20141123,0,1,0,0,0,0
60,40,"YE676","YE676",9,9.5,"アセビ",29.1,NA,"測定位置変更H=100","03:分枝下, 08:測定位置変更H=100","消失不明",NA,"20080226",20141123,0,1,0,0,0,0
60,50,"YE683","YE683",9.6,0.3,"ツクバネガシ",56,NA,NA,NA,"根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,50,"YE675","YE675",8.3,0.5,"サカキ",50.4,NA,"X:18.3","08:X:18.3修正済","根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,50,"YE696","YE696",4.5,1.8,"ツガ",234,238.1,NA,"03:根元ガ半ウロ",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,50,"YE685","YE685",9.8,2.1,"サカキ",74.3,NA,NA,NA,"根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,50,"YE697","YE697",1.3,2.6,"アセビ",21.9,20,"測定位置変更H=100 GBH21.9","03:H=80分枝下, 08:測定位置変更H=100 GBH21.9","測定位置H130に変更",NA,"20080226",20141123,0,0,0,0,0,0
60,50,"YE695","YE695",3.6,4.5,"アセビ",18.1,NA,NA,NA,"立枯",NA,"20080226",20141123,0,1,0,0,0,0
60,50,"YE698","YE698",2.1,5.3,"アセビ",17.6,18.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,50,"YE699","YE699",1,6.9,"サカキ",29.6,29.8,NA,"03:YE700と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,50,"YE700","YE699",1,6.9,"サカキ",21.8,21.8,NA,"03:YE699と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,50,"YB436","YE701",2.6,8.1,"ツガ",121.8,124.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,50,"YE709","YE709",2.5,9.7,"サカキ",60.4,61.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE706","YE706",7.3,1.7,"サカキ",17.5,19,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE708","YE708",6.2,1.7,"アセビ",30.8,30.9,NA,"03:分枝折れ",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE707","YE707",7.7,2,"ツガ",107.4,109,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE711","YE711",3.2,2.1,"サカキ",40.3,41.7,NA,"08:G03測定ミス",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YB435","YE712",4.1,2.6,"アセビ",19.4,21,NA,"03:YE713と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,60,"YB402","YE712",4.1,2.6,"アセビ",40.1,41.7,NA,"03:YE712と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,60,"YB401","YE705",8.1,3.3,"アセビ",22.5,24.7,"測定位置変更H=120","03:中ウロ, 08:測定位置変更H=120",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,60,"YE714","YE714",6.2,4.1,"アセビ",17.1,19.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE715","YE715",5.6,4.9,"サカキ",24.9,24.6,NA,NA,"G08測定ミス",NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE716","YE716",3.4,5.6,"アセビ",21.9,23,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE718","YE718",0.8,6.3,"タムシバ",19.8,20.9,NA,NA,"生存",NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE717","YE717",2.9,6.7,"トガサワラ",153,157,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE719","YE719",1.4,8.1,"コハウチワカエデ",72.7,72.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE725","YE725",4.2,8.5,"ツガ",183.8,187.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE722","YE722",5.1,8.9,"サカキ",20.7,22,NA,"03:H=135",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE723","YE723",6.1,9.2,"ヤブツバキ",20,21.7,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YB431","YE729",7.3,9.7,"アセビ",26.5,27,NA,"08:G03測定ミス",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,60,"YE728","YE728",7.7,9.8,"ツクバネガシ",79,79.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE720","YE720",0.9,9.9,"ツクバネガシ",21.2,22,"H=150","03:YE721と同株, 08:H=150",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,60,"YE721","YE720",0.9,9.9,"ツクバネガシ",29.6,32.8,"H=150","03:YE720と同株, 08:H=150",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"B_88","YE727",6.1,0.5,"サカキ",27.9,28,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YE726","YE726",3.5,0.6,"トガサワラ",120.2,122.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YB407","YE732",3.5,1.7,"ウラジロガシ",35.1,36.9,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YE730","YE730",5.7,2.2,"サカキ",45.3,47.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YE731","YE731",5.5,3.4,"サカキ",24,24.2,NA,"03:中ウロ",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YB408","YE733",1.9,4,"アオハダ",18.2,18.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YB404","YE735",3.5,7.5,"モミ",223,229,"Y2:7.5","08:Y2:7.5座標修正済",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YE746","YE746",8.7,5,"ヒノキ",26.7,29.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YB403","YE745",9.2,6,"アカシデ",75.8,80,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YB404","YE736",2.9,8.2,"ネジキ",43.1,44.2,"H=110","03:YE737と同株, 08:H=110",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YB405","YE736",2.9,8.2,"ネジキ",42.5,42.7,NA,"03:YE736と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,70,"YE738","YE738",4,9,"サカキ",29.7,30.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YE739","YE739",4.7,9.3,"ウラジロガシ",17.1,17.8,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YE742","YE742",8.6,9.7,"ヒノキ",21,22.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YE740","YE740",7.9,9.9,"ヒメシャラ",35.7,35.8,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,70,"YE741","YE741",8.5,9.9,"ミズメ",56.6,61.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE583","YE583",0.8,0.1,"アセビ",18.6,19.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE743","YE743",8.7,0.5,"ウリカエデ",23.2,23.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YB411","YE744",9.3,0.7,"アオハダ",24.6,26.1,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,80,"YB410","YE582",6,1.1,"アセビ",18,17.5,NA,NA,"G08測定ミス","番号張替","20080226",20141123,0,0,0,0,0,0
60,80,"YB409","YE580",7,1.3,"アカシデ",37,37.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,80,"YE581","YE581",7.3,1.6,"ヒメシャラ",17.7,17.9,NA,NA,"G08測定ミス",NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE579","YE579",2.6,2.4,"アラカシ",24.3,25.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE574","YE574",7,2.6,"ウラジロガシ",50.6,54.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE577","YE577",4.7,3.1,"リョウブ",42.1,42,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE578","YE578",4.2,3.5,"アセビ",23.5,NA,NA,NA,"立枯",NA,"20080226",20141123,0,1,0,0,0,0
60,80,"YE585","YE585",2.7,5.1,"アセビ",47.2,48.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE584","YE584",2.6,5.6,"ツガ",70.2,71.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YB425","YE573",9.1,6.1,"エゴノキ",25.5,25.8,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,80,"YE587","YE587",4.3,6.4,"ツガ",158.7,161.6,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE576","YE576",7.8,6.7,"ツガ",151.4,155.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YB426","YE588",5.5,6.7,"サカキ",28.8,28.9,NA,NA,"G08測定ミス","番号張替","20080226",20141123,0,0,0,0,0,0
60,80,"YE586","YE586",3.2,6.7,"サカキ",28.3,28.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE594","YE594",0.6,9.1,"アセビ",33.6,33.7,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,80,"YE575","YE575",8.7,9.1,"ネジキ",20.6,20.7,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"WA865","WA865",9.6,0.5,"トガサワラ",82.3,84.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB413","WA869",7.2,0.9,"ヒノキ",19,19.8,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YB414","WA870",7.2,1.1,"ソヨゴ",47.3,48.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YB417","WA791",2.1,1.3,"ツガ",134.5,138.3,NA,"03:H=120",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA881","WA881",5.1,1.4,"トガサワラ",158.2,160.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB412","WA868",8.6,1.4,"ウラジロガシ",87.2,89.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YE591","YE590",3.5,0.3,"アセビ",42.2,NA,"H=60 幹半分脱落 Y2:0.3","03:YE590と同株 先枯れ, 08:H=60 幹半分脱落 Y2:0.3座標修正済","根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"YE589","YE589",2.9,0.4,"ツガ",41.3,41.6,"Y2:0.4","08:Y2:0.4座標修正済",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB418","WA789",1.7,1.7,"ヒメシャラ",28.7,33.5,NA,"03:WA790と同株","樹皮はぎ","番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YB419","WA789",1.7,1.7,"ヒメシャラ",18.8,19.4,NA,"03:H=120 WA789と同株","樹皮はぎ","番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA873","WA873",8.3,3.4,"サカキ",18,18.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB429","WA871",7.7,3.8,"アセビ",24.6,25.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA866","WA866",9.7,4.5,"ウリカエデ",27,NA,NA,NA,"幹折れ死亡",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"WA874","WA874",6.9,4.6,"モミ",50,50.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB420","WA880",2.8,4.9,"ネジキ",32.1,33.8,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YB424","WA887",0.5,5.2,"アセビ",34.9,34.7,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"YB416","WA877",5.7,6.7,"ツガ",80.4,80.9,"H=80","08:H=80",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA788","WA788",1.7,6.8,"ネジキ",19.2,20,"枯れ？","08:枯れ？","2012は生存",NA,"20080226",20141123,0,0,0,0,0,0
60,90,"WA872","WA872",8.6,7.1,"トガサワラ",27.1,NA,"H=60","08:H=60","枯死",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"WA787","WA787",3.8,7.3,"ツガ",178.8,182.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB415","WA875",6.6,7.4,"ソヨゴ",33.6,35.3,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA878","WA878",4.7,7.4,"ツクシシャクナゲ",22.9,NA,"H=80","03:WA879と同株, 08:H=80、測定位置注意","枯死",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"WA879","WA878",4.7,7.4,"ツクシシャクナゲ",24.2,NA,"H=80","03:WA878と同株, 08:H=80、測定位置注意","枯死",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"WA780","WA779",8.1,7.5,"ソヨゴ",31.3,NA,"H=60","03:WA779と同株、08:H=60","枯死",NA,"20080226",20141123,0,1,0,0,0,0
60,90,"YB423","WA876",6,7.9,"アセビ",17,17.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA771","WA771",9.3,8.6,"ツガ",109.2,110.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"WA786","WA786",1.7,9.6,"ツガ",148.5,151.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,90,"YB422","WA778",7.1,9.7,"ツクシシャクナゲ",21.7,21.7,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
60,90,"WA781","WA781",6.1,9.99,"サカキ",31,30.9,NA,"03:WA782と同株, 08:G03測定ミス",NA,"区画境界数値変更","20080226",20141123,0,0,0,0,0,0
60,90,"WA782","WA781",6.1,9.99,"サカキ",15.2,16,NA,"03:WA781と同株, 08:G03測定ミス",NA,"区画境界数値変更","20080226",20141123,0,0,-1,1,0,0
60,90,"YB421","WA783",4,9.99,"ツクシシャクナゲ",25.4,25.8,"H=90","08:H=90",NA,"番号張替，区画境界数値変更","20080226",20141123,0,0,0,0,0,0
70,0,"WA934","WA934",7.1,0,"ツクバネガシ",27.6,NA,NA,NA,"立枯",NA,"20080227",20141026,0,1,0,0,0,0
70,0,"WA937","WA937",3,3.3,"ウラジロガシ",26.1,NA,NA,NA,"根返り",NA,"20080227",20141026,0,1,0,0,0,0
70,0,"WA980","WA980",7,4.3,"ウリカエデ",45.3,NA,NA,NA,"消失不明",NA,"20080227",20141026,0,1,0,0,0,0
70,0,"WA936","WA936",1.7,4.6,"サカキ",30.5,NA,NA,NA,"幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
70,0,"WA975","WA975",7.3,5.7,"アラカシ",53.1,58.3,NA,"03:WA975-979同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
70,0,"WA976","WA975",7.3,5.7,"アラカシ",101.5,104.3,NA,"03:WA975-979同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
70,0,"WA977","WA975",7.3,5.7,"アラカシ",75,NA,NA,"03:WA975-979同株","立枯",NA,"20080227",20141026,0,1,0,0,0,0
70,0,"WA978","WA975",7.3,5.7,"アラカシ",24,24,NA,"03:WA975-979同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
